system:index,NDVI,Soil_Moisture,VH,VV,.geo
650,0.33456108,10.809593,-16.863263984981447,-8.516553519789621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,12.441666685055372]}"
651,0.34879434,10.809593,-16.682054267516364,-9.356137177006506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,12.441666685055372]}"
652,0.3056079,9.183993,-16.768173739163874,-9.377547923253838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,12.441666685055372]}"
653,-0.20585702,9.183993,-22.21797280305865,-14.272864959851345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,12.441666685055372]}"
654,0.32127225,10.754051,-17.770753977302547,-9.886446643926485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,12.441666685055372]}"
655,0.5302843,12.148131,-15.654389119806936,-8.569910239416004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,12.441666685055372]}"
656,0.4135076,12.148131,-16.314621503811154,-8.725729914318801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,12.441666685055372]}"
657,0.42503098,11.923168,-16.207801921221606,-8.991082920029264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,12.441666685055372]}"
658,0.5737981,10.838203,-15.971651328857341,-9.086429306347817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,12.441666685055372]}"
659,0.55825526,10.838203,-15.341240501893687,-9.063732918843892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,12.441666685055372]}"
660,0.47813785,11.154622,-15.887216717552114,-9.222001951850606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,12.441666685055372]}"
661,0.48329622,11.187028,-15.401099998536097,-8.654651252993883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,12.441666685055372]}"
662,0.3655706,11.187028,-16.11083844714016,-9.57351429749855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,12.441666685055372]}"
663,0.40058276,10.088394,-15.045919249045747,-8.50657066524998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,12.441666685055372]}"
664,0.36714444,10.088394,-15.666854429100777,-8.993154886030542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,12.441666685055372]}"
665,0.3278077,9.805974,-15.472411805207864,-8.71517694261158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,12.441666685055372]}"
666,0.5237508,9.711847,-13.365532540654378,-6.656475462239814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,12.441666685055372]}"
667,0.33927366,9.711847,-16.656801072425026,-9.23443942108643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,12.441666685055372]}"
668,0.4409222,11.138807,-15.95345629298539,-8.375010176943961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,12.441666685055372]}"
669,0.5986181,9.678608,-12.77465798820607,-5.868035366150178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,12.441666685055372]}"
670,0.38418862,9.678608,-16.162262217118492,-8.309069924656447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,12.441666685055372]}"
671,0.47182894,9.518733,-15.556960537431703,-7.602828127745793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,12.441666685055372]}"
672,0.624482,9.1240425,-15.782610592298244,-7.759004964518434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,12.441666685055372]}"
673,0.5478856,9.1240425,-13.105847953531732,-5.940632711592514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,12.441666685055372]}"
674,0.38662133,8.764498,-15.757169063046103,-8.432717320027276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,12.441666685055372]}"
675,0.32676348,8.764498,-16.363335073514882,-8.603306310492485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,12.441666685055372]}"
676,0.5638778,8.92745,-15.545017212227432,-8.387676876831797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,12.441666685055372]}"
677,0.4756709,11.418823,-16.214070773446686,-9.09459162843665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,12.441666685055372]}"
678,0.72714484,11.418823,-13.131640778959806,-6.784948338663029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,12.441666685055372]}"
679,0.6734628,10.758663,-13.879775933435557,-7.407807419392673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,12.441666685055372]}"
680,0.71008253,10.311859,-14.330148203694499,-8.301944088311512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,12.441666685055372]}"
681,-0.09047238,25.4,-29.079262766493336,-22.594837566569048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87457893136211,12.531498213467325]}"
682,0.5192398,25.4,-16.309935621579317,-9.614029120600946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96441045977407,12.531498213467325]}"
683,0.67498904,25.4,-13.71844644241883,-6.99453866957729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05424198818602,12.531498213467325]}"
684,0.6156193,17.389248,-14.026881435508363,-7.156370362623867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14407351659797,12.531498213467325]}"
685,0.7558962,17.389248,-13.766527848736862,-7.019665722962671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23390504500992,12.531498213467325]}"
686,0.73070323,18.110464,-13.228226249266912,-6.4836046877910025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32373657342187,12.531498213467325]}"
687,0.7119648,17.98236,-14.30318080316813,-7.366338839189708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,12.531498213467325]}"
688,0.7558702,17.98236,-13.1973212641263,-6.538547071867724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,12.531498213467325]}"
689,0.83071136,16.597866,-7.461522669072368,-0.5942348569578104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,12.531498213467325]}"
690,0.8330033,14.063843,-14.444309185548958,-8.118695525090995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,12.531498213467325]}"
691,0.7141952,14.063843,-12.799962234489112,-4.541125553771003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,12.531498213467325]}"
692,0.7864491,7.826504,-13.804542257055157,-6.995457656114229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,12.531498213467325]}"
693,0.4233527,8.709637,-14.703561524514143,-7.665783125850657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,12.531498213467325]}"
694,0.42682162,8.709637,-16.19269231378288,-7.842447215382247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,12.531498213467325]}"
695,0.41677803,9.217691,-15.853220541982154,-8.151744555796421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,12.531498213467325]}"
696,0.28209412,10.451966,-17.47383989936138,-10.067927369708157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,12.531498213467325]}"
697,0.38801688,10.451966,-16.57092708112184,-9.700326952873956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,12.531498213467325]}"
698,0.28975698,9.373482,-16.07921341438076,-9.129923051942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,12.531498213467325]}"
699,0.4488568,9.373482,-16.205003586676042,-9.13321666370612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,12.531498213467325]}"
700,0.21882057,10.139122,-16.732037218933954,-9.233937038897945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,12.531498213467325]}"
701,0.54753053,11.737087,-16.140923660329793,-8.894615357040598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,12.531498213467325]}"
702,0.40549326,11.737087,-16.117080944430825,-9.59005202009568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,12.531498213467325]}"
703,0.58482677,11.091343,-15.798800649195579,-8.980089010833813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,12.531498213467325]}"
704,0.5934426,11.855045,-15.447599341775122,-8.305466993982284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,12.531498213467325]}"
705,0.53234375,11.855045,-15.770809118265504,-8.766912287666816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,12.531498213467325]}"
706,0.48758376,11.920763,-16.406601197475567,-8.949177108795656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,12.531498213467325]}"
707,0.54813415,11.689125,-15.040843189897974,-7.545805928695382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,12.531498213467325]}"
708,0.36876878,11.689125,-16.54287367861647,-10.368581129289552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,12.531498213467325]}"
709,0.30278885,10.381609,-15.622212430792118,-8.537593731065103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,12.531498213467325]}"
710,0.3268952,10.381609,-15.708254722694415,-9.286415091505631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,12.531498213467325]}"
711,0.47048903,9.815858,-13.407435340861202,-7.554909863231515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,12.531498213467325]}"
712,0.4540511,9.907694,-15.481027231512323,-9.102386411367199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,12.531498213467325]}"
713,0.33847764,9.907694,-16.681393396951453,-9.745022048569993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,12.531498213467325]}"
714,0.39313725,10.584374,-16.218620789054107,-9.089880058360752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,12.531498213467325]}"
715,0.46592894,10.038447,-14.845676928576825,-8.576371724039106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,12.531498213467325]}"
716,0.38787553,10.038447,-16.756920598554714,-7.342018324447524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,12.531498213467325]}"
717,0.3894799,8.55778,-14.57954142067348,-7.821296858742378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,12.531498213467325]}"
718,0.24847388,8.742509,-14.905594815830309,-5.6502536615483265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,12.531498213467325]}"
719,0.41514212,8.742509,-16.34876967390325,-7.830141956178382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,12.531498213467325]}"
720,0.4027565,8.775034,-14.098390528261817,-5.739008766562915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,12.531498213467325]}"
721,0.4367325,8.775034,-15.819010101668622,-8.44944083088269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,12.531498213467325]}"
722,0.39455253,8.906263,-15.921532906264247,-8.60647792028356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,12.531498213467325]}"
723,0.40836197,10.687089,-15.024953222465637,-7.988780776244382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,12.531498213467325]}"
724,0.5291993,10.687089,-14.779456245949163,-8.754058873202299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,12.531498213467325]}"
725,0.6846414,9.84311,-15.14752718551353,-8.869833737262056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,12.531498213467325]}"
726,0.7183838,11.516455,-13.687567921176381,-7.577228958506361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,12.531498213467325]}"
727,-0.18132296,25.4,-28.908047341501806,-22.225448349418322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87457893136211,12.621329741879277]}"
728,0.6036958,16.250025,-14.028672087780699,-7.297007351067403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96441045977407,12.621329741879277]}"
729,0.7332087,16.250025,-13.28501819580585,-6.273560274626083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05424198818602,12.621329741879277]}"
730,0.72091085,17.21933,-13.329664114466464,-6.531292947499645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14407351659797,12.621329741879277]}"
731,0.695026,17.21933,-13.593260398523547,-6.732163417572481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23390504500992,12.621329741879277]}"
732,0.750242,17.775583,-12.528555995128853,-5.860882993218498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32373657342187,12.621329741879277]}"
733,0.7489418,17.835634,-13.376723954242383,-6.376986789890534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,12.621329741879277]}"
734,0.7799353,17.835634,-13.544026739920948,-6.580662304204555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,12.621329741879277]}"
735,0.75192606,16.431635,-12.788036753916252,-6.219732852222225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,12.621329741879277]}"
736,0.7964762,15.226745,-14.841760029853734,-8.317524809164572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,12.621329741879277]}"
737,0.7226071,15.226745,-13.217602375604216,-6.545892648142146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,12.621329741879277]}"
738,0.7477417,8.635629,-13.9831293266625,-7.196290088863707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,12.621329741879277]}"
739,0.45581007,8.947143,-14.846852657011468,-7.560735357671513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,12.621329741879277]}"
740,0.37576893,8.947143,-15.58541570143173,-7.6545820835050105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,12.621329741879277]}"
741,0.4610984,9.624138,-15.599244807008073,-8.0355610351058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,12.621329741879277]}"
742,0.35223344,10.524157,-15.894634973405177,-8.22052020429344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,12.621329741879277]}"
743,0.43355325,10.524157,-15.59452779660729,-8.077733271783906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,12.621329741879277]}"
744,0.43852586,10.60974,-16.03387729901663,-8.7764828950212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,12.621329741879277]}"
745,0.491748,10.60974,-15.924452748872774,-8.701315000117123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,12.621329741879277]}"
746,0.36787564,10.858938,-16.855773557972192,-9.680061177829156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,12.621329741879277]}"
747,0.39771777,11.524396,-16.082063763785218,-8.975962596080095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,12.621329741879277]}"
748,0.324791,11.524396,-16.39212355388899,-9.805020152089556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,12.621329741879277]}"
749,0.37297395,10.775101,-16.190338979217135,-9.421271504678217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,12.621329741879277]}"
750,0.5968562,10.732399,-15.70843449518244,-9.087974671326831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,12.621329741879277]}"
751,0.50877196,10.732399,-15.63813289915953,-8.497189721140638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,12.621329741879277]}"
752,0.36456808,10.907434,-16.424872750088497,-9.35427838758726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,12.621329741879277]}"
753,0.49543315,11.458912,-15.428226231942865,-8.078112404747841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,12.621329741879277]}"
